res_state,res_county,res_state_name,res_county_name,work_state,work_county,work_state_name,work_county_name,workers,error
55,079,Wisconsin,Milwaukee County,055,057,Wisconsin,Juneau County,24,25
55,079,Wisconsin,Milwaukee County,055,059,Wisconsin,Kenosha County,"1,709",264
55,079,Wisconsin,Milwaukee County,055,061,Wisconsin,Kewaunee County,30,47
55,079,Wisconsin,Milwaukee County,055,063,Wisconsin,La Crosse County,13,14
55,079,Wisconsin,Milwaukee County,055,071,Wisconsin,Manitowoc County,54,42
55,079,Wisconsin,Milwaukee County,055,073,Wisconsin,Marathon County,39,48
55,079,Wisconsin,Milwaukee County,055,075,Wisconsin,Marinette County,44,47
55,079,Wisconsin,Milwaukee County,055,077,Wisconsin,Marquette County,27,29
55,079,Wisconsin,Milwaukee County,055,078,Wisconsin,Menominee County,61,54
55,079,Wisconsin,Milwaukee County,055,079,Wisconsin,Milwaukee County,"350,819","2,548"
55,079,Wisconsin,Milwaukee County,055,081,Wisconsin,Monroe County,9,12
55,079,Wisconsin,Milwaukee County,055,087,Wisconsin,Outagamie County,76,40
55,079,Wisconsin,Milwaukee County,055,089,Wisconsin,Ozaukee County,"7,558",639
55,079,Wisconsin,Milwaukee County,055,095,Wisconsin,Polk County,6,8
55,079,Wisconsin,Milwaukee County,055,097,Wisconsin,Portage County,18,22
55,079,Wisconsin,Milwaukee County,055,101,Wisconsin,Racine County,"4,792",430
55,079,Wisconsin,Milwaukee County,055,105,Wisconsin,Rock County,37,31
55,079,Wisconsin,Milwaukee County,055,107,Wisconsin,Rusk County,13,22
55,079,Wisconsin,Milwaukee County,055,109,Wisconsin,St. Croix County,23,23
55,079,Wisconsin,Milwaukee County,055,111,Wisconsin,Sauk County,53,41
55,079,Wisconsin,Milwaukee County,055,115,Wisconsin,Shawano County,37,33
55,079,Wisconsin,Milwaukee County,055,117,Wisconsin,Sheboygan County,547,157
55,079,Wisconsin,Milwaukee County,055,121,Wisconsin,Trempealeau County,5,7
55,079,Wisconsin,Milwaukee County,055,125,Wisconsin,Vilas County,8,14
55,079,Wisconsin,Milwaukee County,055,127,Wisconsin,Walworth County,531,140
55,079,Wisconsin,Milwaukee County,055,129,Wisconsin,Washburn County,22,35
55,079,Wisconsin,Milwaukee County,055,131,Wisconsin,Washington County,"4,763",470
55,079,Wisconsin,Milwaukee County,055,133,Wisconsin,Waukesha County,"60,353","1,584"
55,079,Wisconsin,Milwaukee County,055,137,Wisconsin,Waushara County,4,8
55,079,Wisconsin,Milwaukee County,055,139,Wisconsin,Winnebago County,147,91
55,081,Wisconsin,Monroe County,027,027,Minnesota,Clay County,2,3
55,081,Wisconsin,Monroe County,027,037,Minnesota,Dakota County,11,9
55,081,Wisconsin,Monroe County,027,049,Minnesota,Goodhue County,4,4
55,081,Wisconsin,Monroe County,027,053,Minnesota,Hennepin County,16,16
55,081,Wisconsin,Monroe County,027,055,Minnesota,Houston County,8,9
55,081,Wisconsin,Monroe County,027,109,Minnesota,Olmsted County,5,4
55,081,Wisconsin,Monroe County,027,139,Minnesota,Scott County,5,8
55,081,Wisconsin,Monroe County,027,157,Minnesota,Wabasha County,17,19
55,081,Wisconsin,Monroe County,027,169,Minnesota,Winona County,22,23
55,081,Wisconsin,Monroe County,055,005,Wisconsin,Barron County,4,5
55,081,Wisconsin,Monroe County,055,009,Wisconsin,Brown County,4,4
55,081,Wisconsin,Monroe County,055,015,Wisconsin,Calumet County,1,3
55,081,Wisconsin,Monroe County,055,017,Wisconsin,Chippewa County,4,5
55,081,Wisconsin,Monroe County,055,019,Wisconsin,Clark County,5,7
55,081,Wisconsin,Monroe County,055,023,Wisconsin,Crawford County,7,10
55,081,Wisconsin,Monroe County,055,025,Wisconsin,Dane County,35,21
55,081,Wisconsin,Monroe County,055,027,Wisconsin,Dodge County,9,13
55,081,Wisconsin,Monroe County,055,035,Wisconsin,Eau Claire County,21,15
55,081,Wisconsin,Monroe County,055,043,Wisconsin,Grant County,2,3
55,081,Wisconsin,Monroe County,055,053,Wisconsin,Jackson County,378,87
55,081,Wisconsin,Monroe County,055,055,Wisconsin,Jefferson County,2,3
55,081,Wisconsin,Monroe County,055,057,Wisconsin,Juneau County,876,123
55,081,Wisconsin,Monroe County,055,059,Wisconsin,Kenosha County,3,4
55,081,Wisconsin,Monroe County,055,063,Wisconsin,La Crosse County,"2,255",239
55,081,Wisconsin,Monroe County,055,069,Wisconsin,Lincoln County,13,20
55,081,Wisconsin,Monroe County,055,071,Wisconsin,Manitowoc County,2,4
55,081,Wisconsin,Monroe County,055,073,Wisconsin,Marathon County,2,3
55,081,Wisconsin,Monroe County,055,079,Wisconsin,Milwaukee County,7,6
55,081,Wisconsin,Monroe County,055,081,Wisconsin,Monroe County,"16,407",406
55,081,Wisconsin,Monroe County,055,091,Wisconsin,Pepin County,5,8
55,081,Wisconsin,Monroe County,055,093,Wisconsin,Pierce County,4,4
55,081,Wisconsin,Monroe County,055,097,Wisconsin,Portage County,12,12
55,081,Wisconsin,Monroe County,055,101,Wisconsin,Racine County,4,5
55,081,Wisconsin,Monroe County,055,103,Wisconsin,Richland County,6,5
55,081,Wisconsin,Monroe County,055,105,Wisconsin,Rock County,2,3
55,081,Wisconsin,Monroe County,055,109,Wisconsin,St. Croix County,1,2
55,081,Wisconsin,Monroe County,055,111,Wisconsin,Sauk County,101,34
55,081,Wisconsin,Monroe County,055,119,Wisconsin,Taylor County,6,7
55,081,Wisconsin,Monroe County,055,121,Wisconsin,Trempealeau County,34,21
55,081,Wisconsin,Monroe County,055,123,Wisconsin,Vernon County,490,81
55,081,Wisconsin,Monroe County,055,125,Wisconsin,Vilas County,3,6
55,081,Wisconsin,Monroe County,055,131,Wisconsin,Washington County,5,5
55,081,Wisconsin,Monroe County,055,133,Wisconsin,Waukesha County,7,7
55,081,Wisconsin,Monroe County,055,141,Wisconsin,Wood County,26,14
55,083,Wisconsin,Oconto County,027,003,Minnesota,Anoka County,3,4
55,083,Wisconsin,Oconto County,055,001,Wisconsin,Adams County,9,15
55,083,Wisconsin,Oconto County,055,009,Wisconsin,Brown County,"7,748",320
55,083,Wisconsin,Oconto County,055,015,Wisconsin,Calumet County,28,25
55,083,Wisconsin,Oconto County,055,017,Wisconsin,Chippewa County,7,11
55,083,Wisconsin,Oconto County,055,025,Wisconsin,Dane County,8,7
55,083,Wisconsin,Oconto County,055,027,Wisconsin,Dodge County,9,11
55,083,Wisconsin,Oconto County,055,029,Wisconsin,Door County,16,16
55,083,Wisconsin,Oconto County,055,031,Wisconsin,Douglas County,4,5
55,083,Wisconsin,Oconto County,055,039,Wisconsin,Fond du Lac County,31,28
55,083,Wisconsin,Oconto County,055,041,Wisconsin,Forest County,187,47
55,083,Wisconsin,Oconto County,055,061,Wisconsin,Kewaunee County,3,6
55,083,Wisconsin,Oconto County,055,063,Wisconsin,La Crosse County,2,3
55,083,Wisconsin,Oconto County,055,067,Wisconsin,Langlade County,48,20
55,083,Wisconsin,Oconto County,055,071,Wisconsin,Manitowoc County,30,18
55,083,Wisconsin,Oconto County,055,073,Wisconsin,Marathon County,18,11
55,083,Wisconsin,Oconto County,055,075,Wisconsin,Marinette County,958,111
55,083,Wisconsin,Oconto County,055,078,Wisconsin,Menominee County,89,34
55,083,Wisconsin,Oconto County,055,079,Wisconsin,Milwaukee County,11,9
55,083,Wisconsin,Oconto County,055,083,Wisconsin,Oconto County,"8,094",292
55,083,Wisconsin,Oconto County,055,087,Wisconsin,Outagamie County,307,62
55,083,Wisconsin,Oconto County,055,089,Wisconsin,Ozaukee County,21,21
55,083,Wisconsin,Oconto County,055,097,Wisconsin,Portage County,8,7
55,083,Wisconsin,Oconto County,055,099,Wisconsin,Price County,2,3
55,083,Wisconsin,Oconto County,055,101,Wisconsin,Racine County,5,5
55,083,Wisconsin,Oconto County,055,115,Wisconsin,Shawano County,653,110
55,083,Wisconsin,Oconto County,055,117,Wisconsin,Sheboygan County,24,22
55,083,Wisconsin,Oconto County,055,127,Wisconsin,Walworth County,2,3
55,083,Wisconsin,Oconto County,055,131,Wisconsin,Washington County,11,13
55,083,Wisconsin,Oconto County,055,133,Wisconsin,Waukesha County,16,16
55,083,Wisconsin,Oconto County,055,135,Wisconsin,Waupaca County,32,18
55,083,Wisconsin,Oconto County,055,139,Wisconsin,Winnebago County,95,42
55,085,Wisconsin,Oneida County,027,053,Minnesota,Hennepin County,11,12
55,085,Wisconsin,Oneida County,027,123,Minnesota,Ramsey County,5,7
55,085,Wisconsin,Oneida County,055,003,Wisconsin,Ashland County,1,2
55,085,Wisconsin,Oneida County,055,009,Wisconsin,Brown County,21,12
55,085,Wisconsin,Oneida County,055,015,Wisconsin,Calumet County,2,4
55,085,Wisconsin,Oneida County,055,025,Wisconsin,Dane County,21,13
55,085,Wisconsin,Oneida County,055,031,Wisconsin,Douglas County,1,2
55,085,Wisconsin,Oneida County,055,033,Wisconsin,Dunn County,4,5
55,085,Wisconsin,Oneida County,055,035,Wisconsin,Eau Claire County,2,4
55,085,Wisconsin,Oneida County,055,037,Wisconsin,Florence County,5,7
55,085,Wisconsin,Oneida County,055,041,Wisconsin,Forest County,115,43
55,085,Wisconsin,Oneida County,055,043,Wisconsin,Grant County,28,39
55,085,Wisconsin,Oneida County,055,051,Wisconsin,Iron County,8,11
55,085,Wisconsin,Oneida County,055,067,Wisconsin,Langlade County,118,39
55,085,Wisconsin,Oneida County,055,069,Wisconsin,Lincoln County,993,142
55,085,Wisconsin,Oneida County,055,073,Wisconsin,Marathon County,226,57
55,085,Wisconsin,Oneida County,055,079,Wisconsin,Milwaukee County,26,27
55,085,Wisconsin,Oneida County,055,083,Wisconsin,Oconto County,23,30
55,085,Wisconsin,Oneida County,055,085,Wisconsin,Oneida County,"13,061",397
55,085,Wisconsin,Oneida County,055,087,Wisconsin,Outagamie County,4,6
55,085,Wisconsin,Oneida County,055,089,Wisconsin,Ozaukee County,3,4
55,085,Wisconsin,Oneida County,055,097,Wisconsin,Portage County,20,15
55,085,Wisconsin,Oneida County,055,099,Wisconsin,Price County,75,43
55,085,Wisconsin,Oneida County,055,105,Wisconsin,Rock County,6,9
55,085,Wisconsin,Oneida County,055,107,Wisconsin,Rusk County,6,11
55,085,Wisconsin,Oneida County,055,111,Wisconsin,Sauk County,2,4
55,085,Wisconsin,Oneida County,055,117,Wisconsin,Sheboygan County,17,26
55,085,Wisconsin,Oneida County,055,119,Wisconsin,Taylor County,21,23
55,085,Wisconsin,Oneida County,055,121,Wisconsin,Trempealeau County,11,19
55,085,Wisconsin,Oneida County,055,123,Wisconsin,Vernon County,2,3
55,085,Wisconsin,Oneida County,055,125,Wisconsin,Vilas County,"1,244",172
55,085,Wisconsin,Oneida County,055,129,Wisconsin,Washburn County,3,4
55,085,Wisconsin,Oneida County,055,131,Wisconsin,Washington County,4,6
55,085,Wisconsin,Oneida County,055,133,Wisconsin,Waukesha County,9,7
55,085,Wisconsin,Oneida County,055,135,Wisconsin,Waupaca County,3,5
55,085,Wisconsin,Oneida County,055,139,Wisconsin,Winnebago County,25,16
55,085,Wisconsin,Oneida County,055,141,Wisconsin,Wood County,35,21
55,087,Wisconsin,Outagamie County,027,053,Minnesota,Hennepin County,42,36
55,087,Wisconsin,Outagamie County,027,109,Minnesota,Olmsted County,7,11
55,087,Wisconsin,Outagamie County,027,145,Minnesota,Stearns County,12,20
55,087,Wisconsin,Outagamie County,027,163,Minnesota,Washington County,37,35
55,087,Wisconsin,Outagamie County,055,009,Wisconsin,Brown County,"7,950",520
55,087,Wisconsin,Outagamie County,055,015,Wisconsin,Calumet County,"2,380",284
55,087,Wisconsin,Outagamie County,055,017,Wisconsin,Chippewa County,4,7
55,087,Wisconsin,Outagamie County,055,019,Wisconsin,Clark County,22,23
55,087,Wisconsin,Outagamie County,055,025,Wisconsin,Dane County,233,97
55,087,Wisconsin,Outagamie County,055,027,Wisconsin,Dodge County,53,35
55,087,Wisconsin,Outagamie County,055,029,Wisconsin,Door County,15,19
55,087,Wisconsin,Outagamie County,055,039,Wisconsin,Fond du Lac County,364,114
55,087,Wisconsin,Outagamie County,055,043,Wisconsin,Grant County,2,4
55,087,Wisconsin,Outagamie County,055,047,Wisconsin,Green Lake County,43,48
55,087,Wisconsin,Outagamie County,055,055,Wisconsin,Jefferson County,8,13
55,087,Wisconsin,Outagamie County,055,059,Wisconsin,Kenosha County,12,19
55,087,Wisconsin,Outagamie County,055,061,Wisconsin,Kewaunee County,10,15
55,087,Wisconsin,Outagamie County,055,063,Wisconsin,La Crosse County,4,6
55,087,Wisconsin,Outagamie County,055,067,Wisconsin,Langlade County,13,21
55,087,Wisconsin,Outagamie County,055,069,Wisconsin,Lincoln County,38,52
55,087,Wisconsin,Outagamie County,055,071,Wisconsin,Manitowoc County,164,68
55,087,Wisconsin,Outagamie County,055,073,Wisconsin,Marathon County,3,4
55,087,Wisconsin,Outagamie County,055,075,Wisconsin,Marinette County,39,37
55,087,Wisconsin,Outagamie County,055,077,Wisconsin,Marquette County,10,18
55,087,Wisconsin,Outagamie County,055,078,Wisconsin,Menominee County,10,10
55,087,Wisconsin,Outagamie County,055,079,Wisconsin,Milwaukee County,180,99
55,087,Wisconsin,Outagamie County,055,081,Wisconsin,Monroe County,37,60
55,087,Wisconsin,Outagamie County,055,083,Wisconsin,Oconto County,29,24
55,087,Wisconsin,Outagamie County,055,085,Wisconsin,Oneida County,16,29
55,087,Wisconsin,Outagamie County,055,087,Wisconsin,Outagamie County,"62,760","1,129"
55,087,Wisconsin,Outagamie County,055,089,Wisconsin,Ozaukee County,7,10
55,087,Wisconsin,Outagamie County,055,097,Wisconsin,Portage County,46,24
55,087,Wisconsin,Outagamie County,055,101,Wisconsin,Racine County,16,28
55,087,Wisconsin,Outagamie County,055,107,Wisconsin,Rusk County,2,3
55,087,Wisconsin,Outagamie County,055,113,Wisconsin,Sawyer County,2,4
55,087,Wisconsin,Outagamie County,055,115,Wisconsin,Shawano County,197,61
55,087,Wisconsin,Outagamie County,055,117,Wisconsin,Sheboygan County,71,43
55,087,Wisconsin,Outagamie County,055,125,Wisconsin,Vilas County,2,2
55,087,Wisconsin,Outagamie County,055,127,Wisconsin,Walworth County,8,12
55,087,Wisconsin,Outagamie County,055,131,Wisconsin,Washington County,53,38
55,087,Wisconsin,Outagamie County,055,133,Wisconsin,Waukesha County,63,43
55,087,Wisconsin,Outagamie County,055,135,Wisconsin,Waupaca County,"1,838",212
55,087,Wisconsin,Outagamie County,055,137,Wisconsin,Waushara County,69,45
55,087,Wisconsin,Outagamie County,055,139,Wisconsin,Winnebago County,"17,768",774
55,087,Wisconsin,Outagamie County,055,141,Wisconsin,Wood County,78,57
55,089,Wisconsin,Ozaukee County,027,053,Minnesota,Hennepin County,5,9
55,089,Wisconsin,Ozaukee County,027,123,Minnesota,Ramsey County,10,15
55,089,Wisconsin,Ozaukee County,055,009,Wisconsin,Brown County,54,44
55,089,Wisconsin,Ozaukee County,055,025,Wisconsin,Dane County,139,73
55,089,Wisconsin,Ozaukee County,055,027,Wisconsin,Dodge County,114,64
55,089,Wisconsin,Ozaukee County,055,029,Wisconsin,Door County,17,26
55,089,Wisconsin,Ozaukee County,055,039,Wisconsin,Fond du Lac County,83,41
55,089,Wisconsin,Ozaukee County,055,055,Wisconsin,Jefferson County,13,19
55,089,Wisconsin,Ozaukee County,055,059,Wisconsin,Kenosha County,36,30
55,089,Wisconsin,Ozaukee County,055,061,Wisconsin,Kewaunee County,3,5
55,089,Wisconsin,Ozaukee County,055,071,Wisconsin,Manitowoc County,95,54
55,089,Wisconsin,Ozaukee County,055,079,Wisconsin,Milwaukee County,"14,179",554
55,089,Wisconsin,Ozaukee County,055,087,Wisconsin,Outagamie County,7,11
55,089,Wisconsin,Ozaukee County,055,089,Wisconsin,Ozaukee County,"22,464",863
55,089,Wisconsin,Ozaukee County,055,097,Wisconsin,Portage County,37,57
55,089,Wisconsin,Ozaukee County,055,101,Wisconsin,Racine County,118,60
55,089,Wisconsin,Ozaukee County,055,117,Wisconsin,Sheboygan County,"1,353",207
55,089,Wisconsin,Ozaukee County,055,127,Wisconsin,Walworth County,16,14
55,089,Wisconsin,Ozaukee County,055,131,Wisconsin,Washington County,"2,384",286
55,089,Wisconsin,Ozaukee County,055,133,Wisconsin,Waukesha County,"3,155",304
55,089,Wisconsin,Ozaukee County,055,135,Wisconsin,Waupaca County,9,15
55,089,Wisconsin,Ozaukee County,055,139,Wisconsin,Winnebago County,67,44
55,091,Wisconsin,Pepin County,027,035,Minnesota,Crow Wing County,2,3
55,091,Wisconsin,Pepin County,027,037,Minnesota,Dakota County,16,12
55,091,Wisconsin,Pepin County,027,049,Minnesota,Goodhue County,122,30
55,091,Wisconsin,Pepin County,027,053,Minnesota,Hennepin County,33,13
55,091,Wisconsin,Pepin County,027,109,Minnesota,Olmsted County,17,9
55,091,Wisconsin,Pepin County,027,123,Minnesota,Ramsey County,15,7
55,091,Wisconsin,Pepin County,027,131,Minnesota,Rice County,1,2
55,091,Wisconsin,Pepin County,027,139,Minnesota,Scott County,3,4
55,091,Wisconsin,Pepin County,027,147,Minnesota,Steele County,1,3
55,091,Wisconsin,Pepin County,027,157,Minnesota,Wabasha County,137,29
55,091,Wisconsin,Pepin County,027,163,Minnesota,Washington County,2,5
55,091,Wisconsin,Pepin County,027,169,Minnesota,Winona County,23,18
55,091,Wisconsin,Pepin County,055,005,Wisconsin,Barron County,3,4
55,091,Wisconsin,Pepin County,055,007,Wisconsin,Bayfield County,2,3
55,091,Wisconsin,Pepin County,055,011,Wisconsin,Buffalo County,172,35
55,091,Wisconsin,Pepin County,055,017,Wisconsin,Chippewa County,31,17
55,091,Wisconsin,Pepin County,055,019,Wisconsin,Clark County,4,6
55,091,Wisconsin,Pepin County,055,023,Wisconsin,Crawford County,2,2
55,091,Wisconsin,Pepin County,055,025,Wisconsin,Dane County,2,3
55,091,Wisconsin,Pepin County,055,033,Wisconsin,Dunn County,388,72
55,091,Wisconsin,Pepin County,055,035,Wisconsin,Eau Claire County,365,49
55,091,Wisconsin,Pepin County,055,053,Wisconsin,Jackson County,3,3
55,091,Wisconsin,Pepin County,055,081,Wisconsin,Monroe County,4,5
55,091,Wisconsin,Pepin County,055,091,Wisconsin,Pepin County,"1,859",92
55,091,Wisconsin,Pepin County,055,093,Wisconsin,Pierce County,227,42
55,091,Wisconsin,Pepin County,055,095,Wisconsin,Polk County,5,7
55,091,Wisconsin,Pepin County,055,103,Wisconsin,Richland County,2,2
55,091,Wisconsin,Pepin County,055,109,Wisconsin,St. Croix County,46,22
55,091,Wisconsin,Pepin County,055,121,Wisconsin,Trempealeau County,73,30
55,093,Wisconsin,Pierce County,027,003,Minnesota,Anoka County,56,28
55,093,Wisconsin,Pierce County,027,009,Minnesota,Benton County,12,15
55,093,Wisconsin,Pierce County,027,011,Minnesota,Big Stone County,7,12
55,093,Wisconsin,Pierce County,027,019,Minnesota,Carver County,9,13
55,093,Wisconsin,Pierce County,027,025,Minnesota,Chisago County,17,24
55,093,Wisconsin,Pierce County,027,037,Minnesota,Dakota County,"1,785",211
55,093,Wisconsin,Pierce County,027,049,Minnesota,Goodhue County,"1,936",148
55,093,Wisconsin,Pierce County,027,053,Minnesota,Hennepin County,"1,219",177
55,093,Wisconsin,Pierce County,027,087,Minnesota,Mahnomen County,2,3
55,093,Wisconsin,Pierce County,027,105,Minnesota,Nobles County,12,22
55,093,Wisconsin,Pierce County,027,109,Minnesota,Olmsted County,47,26
55,093,Wisconsin,Pierce County,027,111,Minnesota,Otter Tail County,2,4
55,093,Wisconsin,Pierce County,027,119,Minnesota,Polk County,15,24
55,093,Wisconsin,Pierce County,027,123,Minnesota,Ramsey County,"1,715",196
55,093,Wisconsin,Pierce County,027,131,Minnesota,Rice County,84,54
55,093,Wisconsin,Pierce County,027,139,Minnesota,Scott County,21,16
55,093,Wisconsin,Pierce County,027,141,Minnesota,Sherburne County,4,8
55,093,Wisconsin,Pierce County,027,157,Minnesota,Wabasha County,65,30
55,093,Wisconsin,Pierce County,027,163,Minnesota,Washington County,"1,799",212
55,093,Wisconsin,Pierce County,027,171,Minnesota,Wright County,7,8
55,093,Wisconsin,Pierce County,055,009,Wisconsin,Brown County,8,12
55,093,Wisconsin,Pierce County,055,011,Wisconsin,Buffalo County,23,21
55,093,Wisconsin,Pierce County,055,013,Wisconsin,Burnett County,3,4
55,093,Wisconsin,Pierce County,055,017,Wisconsin,Chippewa County,47,30
55,093,Wisconsin,Pierce County,055,025,Wisconsin,Dane County,35,35
55,093,Wisconsin,Pierce County,055,033,Wisconsin,Dunn County,339,60
55,093,Wisconsin,Pierce County,055,035,Wisconsin,Eau Claire County,104,35
55,093,Wisconsin,Pierce County,055,055,Wisconsin,Jefferson County,7,13
55,093,Wisconsin,Pierce County,055,063,Wisconsin,La Crosse County,14,16
55,093,Wisconsin,Pierce County,055,069,Wisconsin,Lincoln County,2,2
55,093,Wisconsin,Pierce County,055,071,Wisconsin,Manitowoc County,7,12
55,093,Wisconsin,Pierce County,055,073,Wisconsin,Marathon County,2,2
55,093,Wisconsin,Pierce County,055,078,Wisconsin,Menominee County,2,3
55,093,Wisconsin,Pierce County,055,085,Wisconsin,Oneida County,6,11
55,093,Wisconsin,Pierce County,055,091,Wisconsin,Pepin County,97,28
55,093,Wisconsin,Pierce County,055,093,Wisconsin,Pierce County,"7,989",437
55,093,Wisconsin,Pierce County,055,095,Wisconsin,Polk County,60,38
55,093,Wisconsin,Pierce County,055,101,Wisconsin,Racine County,4,6
55,093,Wisconsin,Pierce County,055,109,Wisconsin,St. Croix County,"4,434",383
55,093,Wisconsin,Pierce County,055,127,Wisconsin,Walworth County,2,3
55,093,Wisconsin,Pierce County,055,137,Wisconsin,Waushara County,1,2
55,095,Wisconsin,Polk County,027,003,Minnesota,Anoka County,341,65
55,095,Wisconsin,Polk County,027,017,Minnesota,Carlton County,5,7
55,095,Wisconsin,Polk County,027,019,Minnesota,Carver County,20,15
55,095,Wisconsin,Polk County,027,025,Minnesota,Chisago County,778,86
55,095,Wisconsin,Polk County,027,033,Minnesota,Cottonwood County,3,4
55,095,Wisconsin,Polk County,027,035,Minnesota,Crow Wing County,2,4
55,095,Wisconsin,Polk County,027,037,Minnesota,Dakota County,194,43
55,095,Wisconsin,Polk County,027,041,Minnesota,Douglas County,4,5
55,095,Wisconsin,Polk County,027,049,Minnesota,Goodhue County,9,8
55,095,Wisconsin,Polk County,027,053,Minnesota,Hennepin County,649,96
55,095,Wisconsin,Polk County,027,059,Minnesota,Isanti County,3,4
55,095,Wisconsin,Polk County,027,065,Minnesota,Kanabec County,13,19
55,095,Wisconsin,Polk County,027,079,Minnesota,Le Sueur County,3,4
55,095,Wisconsin,Polk County,027,085,Minnesota,McLeod County,4,5
55,095,Wisconsin,Polk County,027,093,Minnesota,Meeker County,7,6
55,095,Wisconsin,Polk County,027,095,Minnesota,Mille Lacs County,4,8
55,095,Wisconsin,Polk County,027,109,Minnesota,Olmsted County,9,9
55,095,Wisconsin,Polk County,027,115,Minnesota,Pine County,13,15
55,095,Wisconsin,Polk County,027,123,Minnesota,Ramsey County,990,123
55,095,Wisconsin,Polk County,027,129,Minnesota,Renville County,4,5
55,095,Wisconsin,Polk County,027,137,Minnesota,St. Louis County,29,17
55,095,Wisconsin,Polk County,027,139,Minnesota,Scott County,24,22
55,095,Wisconsin,Polk County,027,141,Minnesota,Sherburne County,22,25
55,095,Wisconsin,Polk County,027,147,Minnesota,Steele County,9,9
55,095,Wisconsin,Polk County,027,163,Minnesota,Washington County,"1,262",119
55,095,Wisconsin,Polk County,027,169,Minnesota,Winona County,27,29
55,095,Wisconsin,Polk County,027,171,Minnesota,Wright County,7,8
55,095,Wisconsin,Polk County,055,005,Wisconsin,Barron County,842,91
55,095,Wisconsin,Polk County,055,007,Wisconsin,Bayfield County,2,3
55,095,Wisconsin,Polk County,055,013,Wisconsin,Burnett County,510,69
55,095,Wisconsin,Polk County,055,021,Wisconsin,Columbia County,2,3
55,095,Wisconsin,Polk County,055,025,Wisconsin,Dane County,3,7
55,095,Wisconsin,Polk County,055,029,Wisconsin,Door County,3,4
55,095,Wisconsin,Polk County,055,031,Wisconsin,Douglas County,25,17
55,095,Wisconsin,Polk County,055,033,Wisconsin,Dunn County,66,28
55,095,Wisconsin,Polk County,055,035,Wisconsin,Eau Claire County,16,11
55,095,Wisconsin,Polk County,055,039,Wisconsin,Fond du Lac County,5,5
55,095,Wisconsin,Polk County,055,059,Wisconsin,Kenosha County,2,3
55,095,Wisconsin,Polk County,055,063,Wisconsin,La Crosse County,5,7
55,095,Wisconsin,Polk County,055,078,Wisconsin,Menominee County,6,7
55,095,Wisconsin,Polk County,055,079,Wisconsin,Milwaukee County,2,4
55,095,Wisconsin,Polk County,055,087,Wisconsin,Outagamie County,2,4
55,095,Wisconsin,Polk County,055,091,Wisconsin,Pepin County,4,6
55,095,Wisconsin,Polk County,055,093,Wisconsin,Pierce County,50,23
55,095,Wisconsin,Polk County,055,095,Wisconsin,Polk County,"12,529",317
55,095,Wisconsin,Polk County,055,097,Wisconsin,Portage County,5,8
55,095,Wisconsin,Polk County,055,099,Wisconsin,Price County,3,5
55,095,Wisconsin,Polk County,055,107,Wisconsin,Rusk County,15,11
55,095,Wisconsin,Polk County,055,109,Wisconsin,St. Croix County,"1,894",187
55,095,Wisconsin,Polk County,055,115,Wisconsin,Shawano County,2,4
55,095,Wisconsin,Polk County,055,123,Wisconsin,Vernon County,5,6
55,095,Wisconsin,Polk County,055,125,Wisconsin,Vilas County,7,8
55,095,Wisconsin,Polk County,055,129,Wisconsin,Washburn County,40,16
55,095,Wisconsin,Polk County,055,131,Wisconsin,Washington County,2,3
55,095,Wisconsin,Polk County,055,137,Wisconsin,Waushara County,10,16
55,097,Wisconsin,Portage County,027,017,Minnesota,Carlton County,2,3
55,097,Wisconsin,Portage County,027,053,Minnesota,Hennepin County,11,18
55,097,Wisconsin,Portage County,027,061,Minnesota,Itasca County,4,5
55,097,Wisconsin,Portage County,027,099,Minnesota,Mower County,3,4
55,097,Wisconsin,Portage County,027,137,Minnesota,St. Louis County,17,24
55,097,Wisconsin,Portage County,027,149,Minnesota,Stevens County,19,24
55,097,Wisconsin,Portage County,027,163,Minnesota,Washington County,10,18
55,097,Wisconsin,Portage County,027,169,Minnesota,Winona County,7,8
55,097,Wisconsin,Portage County,055,001,Wisconsin,Adams County,55,35
55,097,Wisconsin,Portage County,055,009,Wisconsin,Brown County,46,28
55,097,Wisconsin,Portage County,055,011,Wisconsin,Buffalo County,5,6
55,097,Wisconsin,Portage County,055,015,Wisconsin,Calumet County,3,4
55,097,Wisconsin,Portage County,055,017,Wisconsin,Chippewa County,15,19
55,097,Wisconsin,Portage County,055,019,Wisconsin,Clark County,31,29
55,097,Wisconsin,Portage County,055,021,Wisconsin,Columbia County,32,30
55,097,Wisconsin,Portage County,055,025,Wisconsin,Dane County,79,41
55,097,Wisconsin,Portage County,055,027,Wisconsin,Dodge County,14,15
55,097,Wisconsin,Portage County,055,033,Wisconsin,Dunn County,6,6
55,097,Wisconsin,Portage County,055,035,Wisconsin,Eau Claire County,14,11
55,097,Wisconsin,Portage County,055,039,Wisconsin,Fond du Lac County,56,59
55,097,Wisconsin,Portage County,055,041,Wisconsin,Forest County,5,7
55,097,Wisconsin,Portage County,055,047,Wisconsin,Green Lake County,9,11
55,097,Wisconsin,Portage County,055,053,Wisconsin,Jackson County,32,29
55,097,Wisconsin,Portage County,055,057,Wisconsin,Juneau County,16,17
55,097,Wisconsin,Portage County,055,061,Wisconsin,Kewaunee County,2,5
55,097,Wisconsin,Portage County,055,063,Wisconsin,La Crosse County,6,7
55,097,Wisconsin,Portage County,055,067,Wisconsin,Langlade County,3,5
