"OCOUNTY","DCOUNTY","trip_mode","tour_purpose","count"
"Chisago","Ramsey","Total","Eating Out",84.6033744945135
"Dakota","St. Croix","Total","Discretionary",22.0537944133096
"St. Croix","Dakota","Total","Eating Out",59.60506222245
"Dakota","St. Croix","Total","Visiting",78.5610681530149
"St. Croix","Dakota","Total","Shop",80.8977390071126
"Washington","Hennepin","Total","Work-based",287.271359485703
"Sibley","Sibley","Total","Visiting",328.44231719871
"Le Sueur","Sibley","Total","Visiting",209.12296630209
"Sibley","Sibley","Total","School",836.491865208361
"Dakota","Anoka","Total","Visiting",313.324682974075
"Anoka","Goodhue","Total","Discretionary",1094.73725892679
"Goodhue","Anoka","Total","Discretionary",1094.73725892679
"Le Sueur","Hennepin","Total","Shop",37.8191361487988
"McLeod","Wright","Total","Maintenance",2581.78413589852
"Wright","McLeod","Total","Maintenance",3679.75870721039
"Carver","Scott","Total","Work-based",320.755753847457
"Hennepin","Goodhue","Total","Maintenance",322.989773344037
"Goodhue","Dakota","Total","School",115.723292120237
"Goodhue","Polk","Total","Maintenance",12.8657075608466
"St. Croix","Ramsey","Total","Escort",527.981810232151
"Scott","Le Sueur","Total","Escort",890.886985282187
"Anoka","Isanti","Total","Maintenance",512.347927603908
"Pierce","Hennepin","Total","Maintenance",260.35454874718
"Hennepin","Pierce","Total","Maintenance",260.835361214358
"Carver","Anoka","Total","Eating Out",349.960443508415
"Isanti","Chisago","Total","Work-based",123.273674783554
"Pierce","Hennepin","Total","Shop",16.5630558169045
"Carver","Scott","Total","Visiting",1517.84017700795
"Washington","Scott","Total","Shop",112.874283351721
"Carver","Ramsey","Total","Maintenance",162.178894193833
"McLeod","Sibley","Total","Maintenance",86.3909710456477
"Sibley","Carver","Total","Maintenance",86.3909710456477
"Sibley","McLeod","Total","Maintenance",235.880795970121
"Anoka","Anoka","Total","University",2024.01798165568
"McLeod","Sibley","Total","Shop",69.9586492274029
"Sibley","McLeod","Total","Shop",69.9586492274029
"Sherburne","Hennepin","Total","Work-based",210.474689712406
"Washington","Isanti","Total","Maintenance",153.760130422144
"St. Croix","Pierce","Total","Eating Out",214.571663686144
"Carver","Ramsey","Total","Escort",12.1506131408829
"Dakota","Goodhue","Total","School",33.0744636417266
"Scott","Dakota","Total","Work-based",781.399745674498
"St. Croix","Polk","Total","Work-based",12.4522364579909
"St. Croix","Hennepin","Total","Eating Out",149.174303555467
"Washington","Carver","Total","Eating Out",130.336683567564
"Scott","Goodhue","Total","School",325.447796867422
"Le Sueur","Scott","Total","Work-based",53.3483514935365
"Ramsey","Carver","Total","Work-based",318.515557254686
"Carver","McLeod","Total","Visiting",189.105405737532
"McLeod","Carver","Total","Visiting",26.7358458838967
"Chisago","Anoka","Total","Discretionary",201.889600285787
"Isanti","Isanti","Total","Work-based",1180.22756507577
"Ramsey","Washington","Total","University",437.676904707264
"Washington","Ramsey","Total","University",2229.0704232922
"Hennepin","Chisago","Total","Work-based",25.0260929606716
"Sherburne","Scott","Total","Maintenance",155.414962687432
"Scott","Sherburne","Total","Maintenance",64.8321431873933
"Isanti","Ramsey","Total","Shop",12.5130464803358
"Ramsey","Scott","Total","Visiting",25.3063162196137
"Scott","Ramsey","Total","Eating Out",12.1367687637969
"St. Croix","Ramsey","Total","School",89.8192481116058
"Ramsey","St. Croix","Total","School",89.8192481116058
"Washington","Polk","Total","Eating Out",85.6733926187515
"Dakota","McLeod","Total","Maintenance",8.77726083662356
"Chisago","Washington","Total","Shop",726.794018951364
"Scott","Washington","Total","Escort",17.8629854820373
"Washington","Scott","Total","Escort",17.8629854820373
"Anoka","Wright","Total","Escort",142.305010588457
"Wright","Dakota","Total","Work",12.4029238656475
"Hennepin","Chisago","Total","Shop",76.5321045551977
"Washington","Scott","Total","Work",241.701221578777
"Chisago","Washington","Total","Work-based",252.982064398492
"Ramsey","Sherburne","Total","Discretionary",321.871782570335
"Chisago","Hennepin","Total","Shop",257.721475388948
"Carver","Le Sueur","Total","Visiting",24.8896228736458
"Hennepin","Le Sueur","Total","Maintenance",146.490782566576
"Hennepin","Le Sueur","Total","Work",47.994901942662
"Polk","St. Croix","Total","Discretionary",39.781924893726
"St. Croix","Polk","Total","Discretionary",40.1299944910449
"Washington","Dakota","Total","Work-based",413.197724870713
"Scott","Carver","Total","School",25.07245788956
"Le Sueur","Rice","Total","Work",450.021014507565
"Rice","Ramsey","Total","Visiting",34.5325642495618
"Rice","Ramsey","Total","Escort",98.3717627202881
"Ramsey","St. Croix","Total","Visiting",351.721803405487
"McLeod","Hennepin","Total","Visiting",162.369559853635
"Ramsey","Sherburne","Total","Maintenance",410.917658771716
"Carver","Dakota","Total","Discretionary",212.604620212144
"Washington","Dakota","Total","Visiting",1618.10981769146
"Ramsey","Sherburne","Total","Escort",181.787040698416
"St. Croix","Goodhue","Total","Work",243.624227082449
"Goodhue","St. Croix","Total","Work",351.20588273962
"Pierce","Ramsey","Total","Escort",25.5062315048493
"Dakota","Le Sueur","Total","School",67.062412960016
"Wright","Carver","Total","School",49.752034126993
"Carver","Wright","Total","School",49.752034126993
"Pierce","Dakota","Total","Maintenance",1820.47684585917
"Sherburne","Dakota","Total","Maintenance",26.1995608880148
"Chisago","Hennepin","Total","Eating Out",33.615002020146
"Washington","Carver","Total","Discretionary",625.208652941126
"Rice","Le Sueur","Total","Work",210.948757199631
"Isanti","Washington","Total","Maintenance",12.6450396071729
"Goodhue","Ramsey","Total","Shop",16.8556942126129
"Isanti","Washington","Total","Visiting",37.13982120544
"Isanti","Washington","Total","Eating Out",37.13982120544
"Washington","Isanti","Total","Eating Out",37.13982120544
"Goodhue","Hennepin","Total","Work",437.991344370948
"Hennepin","Goodhue","Total","Work",348.424779863819
"Hennepin","Goodhue","Total","Escort",316.697971402289
"Le Sueur","Hennepin","Total","Discretionary",25.7314151216932
"Polk","Anoka","Total","Discretionary",12.2696654275052
"Rice","Hennepin","Total","School",24.8643391686991
"Hennepin","Rice","Total","School",24.8643391686991
"Le Sueur","Hennepin","Total","Visiting",26.5384643481275
"Isanti","Ramsey","Total","Discretionary",191.385571507317
"Ramsey","Isanti","Total","Discretionary",191.385571507317
"Scott","Hennepin","Total","School",428.643155852524
"Goodhue","Washington","Total","Discretionary",678.39693091859
"Dakota","Carver","Total","Discretionary",194.628130678011
"Dakota","Wright","Total","Maintenance",34.9250770110494
"Carver","Dakota","Total","Maintenance",996.255472911235
"St. Croix","Goodhue","Total","Escort",15.8009428942099
"Wright","Carver","Total","Escort",336.947424922901
"Carver","Wright","Total","Escort",336.947424922901
"Chisago","Ramsey","Total","Work-based",414.807793870258
"Ramsey","Chisago","Total","Work-based",17.0245133925324
"Ramsey","Chisago","Total","School",68.0980535701296
"Pierce","Washington","Total","Visiting",944.384284777023
"St. Croix","Anoka","Total","Maintenance",744.616334597535
"Isanti","Chisago","Total","Visiting",2366.22092717967
"Chisago","Isanti","Total","Visiting",2366.22092717967
"Sherburne","Chisago","Total","Maintenance",473.517431918338
"Chisago","Ramsey","Total","University",709.356527186561
"Ramsey","Chisago","Total","University",709.356527186561
"Goodhue","St. Croix","Total","Maintenance",99.0798591530794
"Le Sueur","Sibley","Total","Work",1446.37713138611
"Carver","McLeod","Total","Shop",12.4380085317482
"Rice","Le Sueur","Total","Visiting",39.5656609431325
"Le Sueur","Rice","Total","Visiting",39.5656609431325
"Pierce","Washington","Total","Shop",693.955572066865
"Pierce","Pierce","Total","University",1072.81421240981
"Rice","Hennepin","Total","Eating Out",13.1320319030301
"Dakota","Pierce","Total","Work",171.778181189488
"Pierce","Dakota","Total","Work",171.778181189488
"Pierce","Washington","Total","Work-based",171.778181189488
"Dakota","Le Sueur","Total","Eating Out",183.775732570253
"Sibley","Dakota","Total","Work",12.4029238656475
"Scott","Carver","Total","Visiting",1664.15890822434
"Rice","Goodhue","Total","Discretionary",21.6608881329442
"Ramsey","Rice","Total","Escort",229.538641237741
"Isanti","Wright","Total","Work",779.01890993843
"Wright","Isanti","Total","Work",779.01890993843
"Chisago","Polk","Total","Eating Out",493.801082825441
"Polk","Chisago","Total","Eating Out",493.801082825441
"Polk","Ramsey","Total","Discretionary",168.16997738465
"Ramsey","Polk","Total","Discretionary",168.16997738465
"Sibley","Le Sueur","Total","Work-based",13.2534808889927
"Sibley","Scott","Total","Shop",27.3911969977096
"Scott","Pierce","Total","Shop",79.7113236699172
"Le Sueur","Carver","Total","Discretionary",18.6967454293467
"Carver","Le Sueur","Total","Discretionary",37.3934908586934
"Isanti","Sherburne","Total","Discretionary",277.594717156546
"Hennepin","Rice","Total","Work-based",489.504885453638
"Ramsey","St. Croix","Total","University",244.752442726819
"St. Croix","Ramsey","Total","University",244.752442726819
"Anoka","Ramsey","Total","University",210.981026047994
"Ramsey","Anoka","Total","University",228.46156877952
"Hennepin","Pierce","Total","Work",142.566311125361
"Washington","Chisago","Total","Visiting",63.0268275524361
"Polk","Ramsey","Total","Visiting",42.9095536323735
"Scott","Anoka","Total","Discretionary",12.2696654275052
"McLeod","Wright","Total","Shop",47.9516026281969
"Wright","McLeod","Total","Shop",47.9516026281969
"Wright","Ramsey","Total","Eating Out",49.8030047836502
"Le Sueur","Hennepin","Total","Work-based",187.896967243112
"St. Croix","Chisago","Total","Work",33.7721267193014
"Chisago","St. Croix","Total","Work",33.7721267193014
"McLeod","Sibley","Total","Discretionary",31.2188598050476
"Sibley","McLeod","Total","Discretionary",31.2188598050476
"Washington","Isanti","Total","Work",171.020169481144
"Isanti","Washington","Total","Work",342.040338962288
"Scott","Washington","Total","Shop",56.4371416758604
"Le Sueur","Carver","Total","Work",86.3909710456477
"Sibley","Carver","Total","Work-based",86.3909710456477
"Anoka","Chisago","Total","Escort",17.114096451476
"Ramsey","Chisago","Total","Eating Out",59.577281533842
"Ramsey","Pierce","Total","Eating Out",151.921151197066
"Goodhue","Rice","Total","Visiting",5525.216335242
"Rice","Goodhue","Total","Visiting",5525.216335242
"Scott","Goodhue","Total","Escort",650.895593734844
"St. Croix","Dakota","Total","Work-based",30.3587739541017
"Le Sueur","Scott","Total","Escort",793.331977264995
"Scott","Rice","Total","Escort",167.416668044732
"Rice","Le Sueur","Total","Escort",118.465459334223
"Sherburne","Scott","Total","Discretionary",64.8321431873933
"Scott","Sherburne","Total","Discretionary",64.8321431873933
"Dakota","McLeod","Total","Shop",8.77726083662356
"Scott","Washington","Total","Work",535.14292472967
"Wright","Carver","Total","Work-based",43.4114825198407
"Carver","Wright","Total","Work-based",43.4114825198407
"Chisago","Sherburne","Total","Maintenance",284.082422692381
"Isanti","Sherburne","Total","Maintenance",47.3237067332118
"McLeod","Sherburne","Total","Shop",58.524508303717
"Ramsey","Scott","Total","Work-based",13.3679229419483
"Ramsey","Polk","Total","Maintenance",392.850320441312
"Rice","Goodhue","Total","Work-based",12.4321695843496
"Hennepin","Le Sueur","Total","Discretionary",29.2981565133153
"Carver","Hennepin","Total","University",25.07245788956
"Hennepin","Carver","Total","University",12.53622894478
"Ramsey","Scott","Total","Eating Out",13.1695474558168
"Wright","McLeod","Total","School",189.199813328352
"McLeod","Wright","Total","School",94.5999066641762
"McLeod","Hennepin","Total","Eating Out",162.369559853635
"Ramsey","Carver","Total","Escort",425.385071296717
"Carver","Ramsey","Total","Shop",106.869514042031
"St. Croix","Hennepin","Total","Escort",34.4564303701885
"Pierce","Hennepin","Total","Escort",134.397124385931
"Ramsey","Wright","Total","Maintenance",277.389427095429
"Le Sueur","Dakota","Total","Shop",130.857959691307
"Carver","Wright","Total","Eating Out",221.12564721368
"Wright","Carver","Total","Eating Out",331.68847082052
"Dakota","Wright","Total","Visiting",49.6116954625898
"Hennepin","Goodhue","Total","Visiting",8.58890905947441
"Pierce","Chisago","Total","Shop",285.608006180261
"Rice","Goodhue","Total","Escort",239.669379649564
"Goodhue","Rice","Total","Escort",239.669379649564
"Dakota","Sherburne","Total","Maintenance",81.8378209830429
"McLeod","Ramsey","Total","Work",52.1581021808533
"Ramsey","McLeod","Total","Work",52.1581021808533
"Isanti","Hennepin","Total","Escort",18.9381992011741
"Pierce","Polk","Total","Shop",373.019682035859
"Polk","Pierce","Total","Shop",263.95190209661
"Isanti","Anoka","Total","Work-based",150.809364335399
"Le Sueur","Pierce","Total","Shop",12.3445634405192
"Dakota","Chisago","Total","Discretionary",17.2787131983637
"Le Sueur","Sibley","Total","Maintenance",30.1318816863488
"Sibley","Le Sueur","Total","Maintenance",30.1318816863488
"Polk","Pierce","Total","Discretionary",117.955592644867
"Pierce","Polk","Total","Discretionary",117.955592644867
"Ramsey","Isanti","Total","Escort",25.0260929606716
"St. Croix","Sherburne","Total","Escort",16.4594179206923
"St. Croix","Sherburne","Total","Visiting",16.4594179206923
"Dakota","Sibley","Total","Visiting",24.805847731295
"Sibley","Dakota","Total","Visiting",24.805847731295
"Carver","Rice","Total","Work",146.73182916053
"Wright","Dakota","Total","Discretionary",13.106786929065
"Dakota","Wright","Total","Discretionary",62.7184823916548
"Carver","Sibley","Total","Shop",13.6955984988548
"Scott","Pierce","Total","Discretionary",79.7113236699172
"Scott","Pierce","Total","Escort",79.7113236699172
"Le Sueur","Carver","Total","Escort",31.3813043362991
"Carver","Le Sueur","Total","Escort",44.0658632432515
"Dakota","St. Croix","Total","Eating Out",37.5512678091404
"St. Croix","Dakota","Total","Visiting",34.4534793263957
"Dakota","Carver","Total","Visiting",282.481193510906
"Scott","Anoka","Total","Eating Out",12.2696654275052
"Polk","Chisago","Total","Escort",76.5216060375966
"Goodhue","Polk","Total","Eating Out",12.8657075608466
"Ramsey","St. Croix","Total","Eating Out",245.285475587756
"Ramsey","Wright","Total","Escort",67.3595496846698
"Hennepin","McLeod","Total","Discretionary",259.172913136943
"Goodhue","Pierce","Total","Eating Out",1308.81172308613
"Pierce","Goodhue","Total","Eating Out",1117.46901937627
"Carver","Dakota","Total","Visiting",235.749657812523
"Rice","Carver","Total","Escort",235.749657812523
"Carver","Ramsey","Total","Work",12.1506131408829
"Chisago","Polk","Total","School",658.792233110232
"Washington","Wright","Total","Discretionary",57.9091387189577
"Chisago","Hennepin","Total","Escort",166.170855992205
"Ramsey","Goodhue","Total","Visiting",155.344376182141
"Carver","Sibley","Total","Escort",318.515557254686
"Pierce","Goodhue","Total","Discretionary",20.5199730952585
"Goodhue","Pierce","Total","Discretionary",20.5199730952585
"Sherburne","Scott","Total","Work",64.8321431873933
"Scott","Sherburne","Total","Work",64.8321431873933
"Washington","Scott","Total","Maintenance",102.987625307351
"McLeod","Sherburne","Total","Work",58.524508303717
"Sherburne","McLeod","Total","Work",58.524508303717
"Wright","Hennepin","Total","University",8.58890905947441
