"id","purpose","freq_dep","freq_arr","freq_dur"
43,"jdisc",0,1806.01274700013,0
43,"jmain",0,0,0
43,"sch",12.1693365360418,12.1693365360418,0
43,"Total",3870.77023726554,11685.0830387659,0
43,"univ",0,0,0
43,"work",250.838624040704,3772.19136688942,0
44,"atwork",0,0,0
44,"esc",28.6268935258815,213.43205553127,0
44,"idisc",2322.14160685954,379.59898602091,0
44,"imain",2464.17172554215,2098.47492263714,0
44,"jdisc",0,941.569282693497,0
44,"jmain",0,0,0
44,"sch",0,0,0
44,"Total",5179.22549399094,7072.71429610887,0
44,"univ",0,0,0
44,"work",364.285268063366,3439.63904922605,0
45,"atwork",0,0,0
45,"esc",175.464960145427,197.208784911523,0
45,"idisc",1127.68678815493,308.532336008658,0
45,"imain",803.591159689997,612.724320576347,0
45,"jdisc",0,0,0
45,"jmain",0,0,0
45,"sch",0,0,0
45,"Total",2319.66018659086,1394.51214431853,0
45,"univ",0,0,0
45,"work",212.917278600508,276.046702822004,0
46,"atwork",0,0,0
46,"esc",131.983509448614,491.796141769818,0
46,"idisc",741.279354899807,58.0771804113687,0
46,"imain",237.245718539107,912.355271969664,0
46,"jdisc",0,0,0
46,"jmain",0,0,0
46,"sch",0,0,0
46,"Total",2167.77132337432,1678.48880628701,0
46,"univ",0,0,0
46,"work",1057.2627404868,216.260212136161,0
47,"atwork",0,0,0
47,"esc",1474.80444135373,171.06535259966,0
47,"idisc",979.227089056481,579.961625042612,0
47,"imain",2150.57872294973,7004.42585524128,0
47,"jdisc",0,0,0
47,"jmain",0,0,0
47,"sch",0,0,0
47,"Total",9227.92521627143,10965.3536829526,0
47,"univ",0,0,0
47,"work",4623.31496291149,3209.900850069,0
